"","Location","Sublocation","Block","Treatment","Logger_ID","year","DateTime","daily_mean","daily_max","daily_min"
"7748","HM","2","3","C","20858002",2021,2021-09-02,12.073625,12.401,11.819
"7749","HM","2","3","C","20858002",2021,2021-09-03,11.48675,13.365,9.768
"7750","HM","2","3","C","20858002",2021,2021-09-04,11.965625,14.996,9.669
"7751","HM","2","3","C","20858002",2021,2021-09-05,10.92575,14.517,7.682
"7752","HM","2","3","C","20858002",2021,2021-09-06,11.33025,12.497,9.965
"7753","HM","2","3","C","20858002",2021,2021-09-07,12.26675,12.883,11.819
"7754","HM","2","3","C","20858002",2021,2021-09-08,13.0395,13.846,12.497
"7755","HM","2","3","C","20858002",2021,2021-09-09,13.13375,14.996,12.013
"7756","HM","2","3","C","20858002",2021,2021-09-10,11.022875,12.594,9.077
"7757","HM","2","3","C","20858002",2021,2021-09-11,13.374,14.9,12.013
"7758","HM","2","3","C","20858002",2021,2021-09-12,12.930625,14.038,11.722
"7759","HM","2","3","C","20858002",2021,2021-09-13,11.076125,12.11,10.161
"7760","HM","2","3","C","20858002",2021,2021-09-14,10.327625,12.401,9.077
"7761","HM","2","3","C","20858002",2021,2021-09-15,9.083125,12.304,6.37
"7762","HM","2","3","C","20858002",2021,2021-09-16,10.56475,13.173,8.382
"7763","HM","2","3","C","20858002",2021,2021-09-17,11.169625,13.654,9.669
"7764","HM","2","3","C","20858002",2021,2021-09-18,9.023375,11.722,6.471
"7765","HM","2","3","C","20858002",2021,2021-09-19,9.508125,12.497,7.079
"7766","HM","2","3","C","20858002",2021,2021-09-20,8.158375,11.236,5.141
"7767","HM","2","3","C","20858002",2021,2021-09-21,9.678875,10.944,8.779
"7768","HM","2","3","C","20858002",2021,2021-09-22,10.160625,10.651,9.768
"7769","HM","2","3","C","20858002",2021,2021-09-23,9.5195,10.455,8.382
"7770","HM","2","3","C","20858002",2021,2021-09-24,8.268875,9.077,7.682
"7771","HM","2","3","C","20858002",2021,2021-09-25,9.4205,10.455,8.68
"7772","HM","2","3","C","20858002",2021,2021-09-26,10.3405,12.013,9.176
"7773","HM","2","3","C","20858002",2021,2021-09-27,10.40175,12.11,8.779
"7774","HM","2","3","C","20858002",2021,2021-09-28,10.710875,11.528,10.161
"7775","HM","2","3","C","20858002",2021,2021-09-29,9.5505,12.013,7.782
"7776","HM","2","3","C","20858002",2021,2021-09-30,9.716125,11.334,8.879
"7777","HM","2","3","M","20858000",2020,2020-07-02,12.9985,14.996,10.748
"7778","HM","2","3","M","20858000",2020,2020-07-03,12.337,13.558,10.553
"7779","HM","2","3","M","20858000",2020,2020-07-04,13.3095,16.046,11.236
"7780","HM","2","3","M","20858000",2020,2020-07-05,13.742875,15.951,11.139
"7781","HM","2","3","M","20858000",2020,2020-07-06,13.868125,15.282,12.497
"7782","HM","2","3","M","20858000",2020,2020-07-07,13.399125,14.804,12.11
"7783","HM","2","3","M","20858000",2020,2020-07-08,13.109625,14.709,11.528
"7784","HM","2","3","M","20858000",2020,2020-07-09,13.050875,14.038,12.11
"7785","HM","2","3","M","20858000",2020,2020-07-10,13.636,15.951,11.528
"7786","HM","2","3","M","20858000",2020,2020-07-11,13.605125,14.517,12.98
"7787","HM","2","3","M","20858000",2020,2020-07-12,12.036875,12.69,11.431
"7788","HM","2","3","M","20858000",2020,2020-07-13,13.04725,15.282,11.625
"7789","HM","2","3","M","20858000",2020,2020-07-14,13.828125,16.046,11.431
"7790","HM","2","3","M","20858000",2020,2020-07-15,15.755375,18.521,13.269
"7791","HM","2","3","M","20858000",2020,2020-07-16,17.401875,19.948,15.187
"7792","HM","2","3","M","20858000",2020,2020-07-17,16.55825,17.665,15.951
"7793","HM","2","3","M","20858000",2020,2020-07-18,16.650875,19.377,14.517
"7794","HM","2","3","M","20858000",2020,2020-07-19,17.140625,18.806,15.569
"7795","HM","2","3","M","20858000",2020,2020-07-20,16.3315,17.189,15.378
"7796","HM","2","3","M","20858000",2020,2020-07-21,14.97125,15.76,14.23
"7797","HM","2","3","M","20858000",2020,2020-07-22,14.360125,15.473,13.269
"7798","HM","2","3","M","20858000",2020,2020-07-23,14.276375,15.378,13.173
"7799","HM","2","3","M","20858000",2020,2020-07-24,13.8095,14.804,13.365
"7800","HM","2","3","M","20858000",2020,2020-07-25,13.37625,14.325,12.594
"7801","HM","2","3","M","20858000",2020,2020-07-26,14.008875,16.237,11.916
"7802","HM","2","3","M","20858000",2020,2020-07-27,15.44825,17.189,14.421
"7803","HM","2","3","M","20858000",2020,2020-07-28,16.50925,18.236,14.9
"7804","HM","2","3","M","20858000",2020,2020-07-29,16.580875,18.521,15.187
"7805","HM","2","3","M","20858000",2020,2020-07-30,15.819125,16.999,15.473
"7806","HM","2","3","M","20858000",2020,2020-07-31,15.615625,17.284,14.709
"7807","HM","2","3","M","20858000",2020,2020-08-01,16.8405,20.424,13.942
"7808","HM","2","3","M","20858000",2020,2020-08-02,18.045,19.472,16.237
"7809","HM","2","3","M","20858000",2020,2020-08-03,16.23625,17.57,15.378
"7810","HM","2","3","M","20858000",2020,2020-08-04,14.397,14.996,13.75
"7811","HM","2","3","M","20858000",2020,2020-08-05,14.814,16.523,13.173
"7812","HM","2","3","M","20858000",2020,2020-08-06,15.902375,16.903,15.187
"7813","HM","2","3","M","20858000",2020,2020-08-07,17.437375,20.424,15.187
"7814","HM","2","3","M","20858000",2020,2020-08-08,17.91425,18.996,16.903
"7815","HM","2","3","M","20858000",2020,2020-08-09,16.24725,17.76,14.804
"7816","HM","2","3","M","20858000",2020,2020-08-10,16.041125,19.092,13.269
"7817","HM","2","3","M","20858000",2020,2020-08-11,16.3185,17.855,14.517
"7818","HM","2","3","M","20858000",2020,2020-08-12,16.127,18.521,14.038
"7819","HM","2","3","M","20858000",2020,2020-08-13,15.890375,16.808,14.804
"7820","HM","2","3","M","20858000",2020,2020-08-14,15.74775,16.237,15.187
"7821","HM","2","3","M","20858000",2020,2020-08-15,14.768125,15.282,14.23
"7822","HM","2","3","M","20858000",2020,2020-08-16,15.507875,17.189,14.421
"7823","HM","2","3","M","20858000",2020,2020-08-17,14.701375,17.665,11.819
"7824","HM","2","3","M","20858000",2020,2020-08-18,15.623375,18.521,12.883
"7825","HM","2","3","M","20858000",2020,2020-08-19,16.354375,18.14,14.804
"7826","HM","2","3","M","20858000",2020,2020-08-20,17.068875,19.472,15.473
"7827","HM","2","3","M","20858000",2020,2020-08-21,17.438125,19.092,15.569
"7828","HM","2","3","M","20858000",2020,2020-08-22,16.998375,17.379,16.332
"7829","HM","2","3","M","20858000",2020,2020-08-23,15.5445,16.713,14.804
"7830","HM","2","3","M","20858000",2020,2020-08-24,13.003375,13.942,12.304
"7831","HM","2","3","M","20858000",2020,2020-08-25,12.278125,13.461,11.528
"7832","HM","2","3","M","20858000",2020,2020-08-26,13.30325,14.709,12.304
"7833","HM","2","3","M","20858000",2020,2020-08-27,13.00325,13.654,12.013
"7834","HM","2","3","M","20858000",2020,2020-08-28,12.323125,14.23,10.455
"7835","HM","2","3","M","20858000",2020,2020-08-29,12.712625,14.038,11.431
"7836","HM","2","3","M","20858000",2020,2020-08-30,12.072375,13.173,11.139
"7837","HM","2","3","M","20858000",2020,2020-08-31,11.453,12.594,10.259
"7838","HM","2","3","M","20858000",2020,2020-09-01,11.201375,13.942,8.779
"7839","HM","2","3","M","20858000",2020,2020-09-02,12.09125,14.421,9.866
"7840","HM","2","3","M","20858000",2020,2020-09-03,12.289,13.654,10.748
"7841","HM","2","3","M","20858000",2020,2020-09-04,12.89325,14.421,11.916
"7842","HM","2","3","M","20858000",2020,2020-09-05,12.8585,13.558,11.819
"7843","HM","2","3","M","20858000",2020,2020-09-06,11.95175,12.594,10.944
"7844","HM","2","3","M","20858000",2020,2020-09-07,12.0005,12.594,11.236
"7845","HM","2","3","M","20858000",2020,2020-09-08,11.903875,12.304,11.431
"7846","HM","2","3","M","20858000",2020,2020-09-09,11.515625,11.819,11.139
"7847","HM","2","3","M","20858000",2020,2020-09-10,10.479,11.236,10.063
"7848","HM","2","3","M","20858000",2020,2020-09-11,10.489,11.722,9.472
"7849","HM","2","3","M","20858000",2020,2020-09-12,10.979875,11.528,10.357
"7850","HM","2","3","M","20858000",2020,2020-09-13,10.47925,11.041,10.063
"7851","HM","2","3","M","20858000",2020,2020-09-14,10.283125,10.846,9.768
"7852","HM","2","3","M","20858000",2020,2020-09-15,9.926375,10.748,9.077
"7853","HM","2","3","M","20858000",2020,2020-09-16,9.841125,10.259,9.275
"7854","HM","2","3","M","20858000",2020,2020-09-17,9.50875,9.866,8.978
"7855","HM","2","3","M","20858000",2020,2020-09-18,10.086375,10.748,9.472
"7856","HM","2","3","M","20858000",2020,2020-09-19,10.3075,10.748,9.866
"7857","HM","2","3","M","20858000",2020,2020-09-20,10.27125,10.553,9.965
"7858","HM","2","3","M","20858000",2020,2020-09-21,10.259,10.455,10.161
"7859","HM","2","3","M","20858000",2020,2020-09-22,9.521,9.965,8.879
"7860","HM","2","3","M","20858000",2020,2020-09-23,9.669375,9.965,9.472
"7861","HM","2","3","M","20858000",2020,2020-09-24,8.318125,9.373,7.782
"7862","HM","2","3","M","20858000",2020,2020-09-25,8.59275,9.176,8.282
"7863","HM","2","3","M","20858000",2020,2020-09-26,7.993625,8.879,7.28
"7864","HM","2","3","M","20858000",2020,2020-09-27,8.390875,9.768,7.582
"7865","HM","2","3","M","20858000",2020,2020-09-28,9.4055,11.139,8.182
"7866","HM","2","3","M","20858000",2020,2020-09-29,10.306625,11.334,9.472
"7867","HM","2","3","M","20858000",2020,2020-09-30,10.4665,11.236,9.768
"7868","HM","2","3","M","20858000",2021,2021-05-01,3.22825,4.831,1.98
"7869","HM","2","3","M","20858000",2021,2021-05-02,2.19175,3.155,1.33
"7870","HM","2","3","M","20858000",2021,2021-05-03,2.257375,3.472,1.112
"7871","HM","2","3","M","20858000",2021,2021-05-04,2.483125,3.893,1.221
"7872","HM","2","3","M","20858000",2021,2021-05-05,3.482375,5.962,1.764
"7873","HM","2","3","M","20858000",2021,2021-05-06,3.82325,6.268,1.656
"7874","HM","2","3","M","20858000",2021,2021-05-07,3.48275,5.757,1.656
"7875","HM","2","3","M","20858000",2021,2021-05-08,3.70775,5.86,1.872
"7876","HM","2","3","M","20858000",2021,2021-05-09,4.238125,6.877,1.98
"7877","HM","2","3","M","20858000",2021,2021-05-10,6.259,9.965,3.155
"7878","HM","2","3","M","20858000",2021,2021-05-11,9.0725,12.013,6.471
"7879","HM","2","3","M","20858000",2021,2021-05-12,8.08625,9.571,5.962
"7880","HM","2","3","M","20858000",2021,2021-05-13,8.297875,10.553,6.775
"7881","HM","2","3","M","20858000",2021,2021-05-14,10.505875,14.23,7.582
"7882","HM","2","3","M","20858000",2021,2021-05-15,11.231625,12.98,9.669
"7883","HM","2","3","M","20858000",2021,2021-05-16,9.531875,10.357,8.382
"7884","HM","2","3","M","20858000",2021,2021-05-17,10.46,12.497,8.68
"7885","HM","2","3","M","20858000",2021,2021-05-18,9.804,10.455,9.176
"7886","HM","2","3","M","20858000",2021,2021-05-19,9.946125,11.916,8.382
"7887","HM","2","3","M","20858000",2021,2021-05-20,10.108125,11.528,8.779
"7888","HM","2","3","M","20858000",2021,2021-05-21,10.273375,12.69,8.382
"7889","HM","2","3","M","20858000",2021,2021-05-22,11.3515,14.804,8.082
"7890","HM","2","3","M","20858000",2021,2021-05-23,11.89375,14.613,9.176
"7891","HM","2","3","M","20858000",2021,2021-05-24,12.53125,15.664,9.275
"7892","HM","2","3","M","20858000",2021,2021-05-25,13.243625,16.618,9.866
"7893","HM","2","3","M","20858000",2021,2021-05-26,13.42825,16.141,10.455
"7894","HM","2","3","M","20858000",2021,2021-05-27,13.467875,15.855,11.236
"7895","HM","2","3","M","20858000",2021,2021-05-28,11.2325,12.497,9.669
"7896","HM","2","3","M","20858000",2021,2021-05-29,12.03725,16.237,8.182
"7897","HM","2","3","M","20858000",2021,2021-05-30,13.378,16.332,9.965
"7898","HM","2","3","M","20858000",2021,2021-05-31,13.8685,17.379,10.651
"7899","HM","2","3","M","20858000",2021,2021-06-01,14.948,18.616,11.041
"7900","HM","2","3","M","20858000",2021,2021-06-02,16.26675,19.472,12.69
"7901","HM","2","3","M","20858000",2021,2021-06-03,16.123125,19.282,12.497
"7902","HM","2","3","M","20858000",2021,2021-06-04,16.72125,19.758,13.461
"7903","HM","2","3","M","20858000",2021,2021-06-05,16.67475,18.901,14.134
"7904","HM","2","3","M","20858000",2021,2021-06-06,15.8175,17.379,13.942
"7905","HM","2","3","M","20858000",2021,2021-06-07,15.483125,17.665,13.942
"7906","HM","2","3","M","20858000",2021,2021-06-08,15.11025,17.379,12.304
"7907","HM","2","3","M","20858000",2021,2021-06-09,16.77625,21.855,12.207
"7908","HM","2","3","M","20858000",2021,2021-06-10,17.49475,21.664,13.461
"7909","HM","2","3","M","20858000",2021,2021-06-11,16.4025,17.95,14.9
"7910","HM","2","3","M","20858000",2021,2021-06-12,13.219875,14.23,12.401
"7911","HM","2","3","M","20858000",2021,2021-06-13,11.648625,12.594,10.944
"7912","HM","2","3","M","20858000",2021,2021-06-14,12.349375,13.846,11.139
"7913","HM","2","3","M","20858000",2021,2021-06-15,11.721375,12.497,11.041
"7914","HM","2","3","M","20858000",2021,2021-06-16,13.34725,17.379,10.259
"7915","HM","2","3","M","20858000",2021,2021-06-17,14.405875,16.427,12.787
"7916","HM","2","3","M","20858000",2021,2021-06-18,13.72475,15.282,12.98
"7917","HM","2","3","M","20858000",2021,2021-06-19,12.626375,14.134,10.651
"7918","HM","2","3","M","20858000",2021,2021-06-20,14.444625,19.092,10.944
"7919","HM","2","3","M","20858000",2021,2021-06-21,14.372625,15.378,13.461
"7920","HM","2","3","M","20858000",2021,2021-06-22,14.781,19.187,11.528
"7921","HM","2","3","M","20858000",2021,2021-06-23,14.584625,19.567,10.161
"7922","HM","2","3","M","20858000",2021,2021-06-24,14.28825,15.473,13.173
"7923","HM","2","3","M","20858000",2021,2021-06-25,14.272125,17.665,12.207
"7924","HM","2","3","M","20858000",2021,2021-06-26,13.91975,18.711,9.176
"7925","HM","2","3","M","20858000",2021,2021-06-27,12.90525,14.517,11.625
"7926","HM","2","3","M","20858000",2021,2021-06-28,12.953125,14.421,11.722
"7927","HM","2","3","M","20858000",2021,2021-06-29,13.226625,16.427,11.625
"7928","HM","2","3","M","20858000",2021,2021-06-30,15.389625,21.473,10.259
"7929","HM","2","3","M","20858000",2021,2021-07-01,17.24825,23.388,10.846
"7930","HM","2","3","M","20858000",2021,2021-07-02,19.671625,25.319,13.75
"7931","HM","2","3","M","20858000",2021,2021-07-03,20.389375,26,15.187
"7932","HM","2","3","M","20858000",2021,2021-07-04,20.743125,24.835,16.713
"7933","HM","2","3","M","20858000",2021,2021-07-05,20.44275,24.738,16.332
"7934","HM","2","3","M","20858000",2021,2021-07-06,19.747125,22.717,17.76
"7935","HM","2","3","M","20858000",2021,2021-07-07,19.166,23.292,16.332
"7936","HM","2","3","M","20858000",2021,2021-07-08,19.94,23.196,16.713
"7937","HM","2","3","M","20858000",2021,2021-07-09,19.99275,25.028,14.996
"7938","HM","2","3","M","20858000",2021,2021-07-10,18.663625,21.187,15.951
"7939","HM","2","3","M","20858000",2021,2021-07-11,17.403125,17.665,17.094
"7940","HM","2","3","M","20858000",2021,2021-07-12,19.0855,24.835,14.421
"7941","HM","2","3","M","20858000",2021,2021-07-13,20.147875,24.835,15.378
"7942","HM","2","3","M","20858000",2021,2021-07-14,19.8085,23.581,16.808
"7943","HM","2","3","M","20858000",2021,2021-07-15,17.521625,18.996,15.664
"7944","HM","2","3","M","20858000",2021,2021-07-16,15.090125,16.141,13.846
"7945","HM","2","3","M","20858000",2021,2021-07-17,14.241625,14.9,13.942
"7946","HM","2","3","M","20858000",2021,2021-07-18,13.136,13.654,12.497
"7947","HM","2","3","M","20858000",2021,2021-07-19,12.34,12.787,12.013
"7948","HM","2","3","M","20858000",2021,2021-07-20,13.156375,14.9,11.625
"7949","HM","2","3","M","20858000",2021,2021-07-21,13.48375,14.9,12.304
"7950","HM","2","3","M","20858000",2021,2021-07-22,13.460625,14.325,12.883
"7951","HM","2","3","M","20858000",2021,2021-07-23,14.382,16.618,12.69
"7952","HM","2","3","M","20858000",2021,2021-07-24,17.635625,23.677,12.207
"7953","HM","2","3","M","20858000",2021,2021-07-25,18.5095,22.717,14.23
"7954","HM","2","3","M","20858000",2021,2021-07-26,19.549125,24.062,14.517
"7955","HM","2","3","M","20858000",2021,2021-07-27,19.677125,22.812,16.046
"7956","HM","2","3","M","20858000",2021,2021-07-28,20.60925,24.351,16.903
"7957","HM","2","3","M","20858000",2021,2021-07-29,20.072375,23.966,15.855
"7958","HM","2","3","M","20858000",2021,2021-07-30,16.1405,18.045,14.709
"7959","HM","2","3","M","20858000",2021,2021-07-31,14.73025,16.427,13.269
"7960","HM","2","3","M","20858000",2021,2021-08-01,14.846625,17.57,12.304
"7961","HM","2","3","M","20858000",2021,2021-08-02,15.05675,19.567,11.722
"7962","HM","2","3","M","20858000",2021,2021-08-03,14.279875,18.806,11.236
"7963","HM","2","3","M","20858000",2021,2021-08-04,14.14825,19.377,9.669
"7964","HM","2","3","M","20858000",2021,2021-08-05,16.715625,21.76,11.916
"7965","HM","2","3","M","20858000",2021,2021-08-06,16.933,21.76,12.401
"7966","HM","2","3","M","20858000",2021,2021-08-07,15.54,18.521,12.69
"7967","HM","2","3","M","20858000",2021,2021-08-08,15.638375,17.855,14.038
"7968","HM","2","3","M","20858000",2021,2021-08-09,17.563625,23.677,12.207
"7969","HM","2","3","M","20858000",2021,2021-08-10,17.852875,23.677,12.883
"7970","HM","2","3","M","20858000",2021,2021-08-11,18.356125,23.196,15.378
"7971","HM","2","3","M","20858000",2021,2021-08-12,18.90525,23.869,15.187
"7972","HM","2","3","M","20858000",2021,2021-08-13,17.5685,20.138,15.282
"7973","HM","2","3","M","20858000",2021,2021-08-14,15.521,16.046,15.091
"7974","HM","2","3","M","20858000",2021,2021-08-15,14.862625,16.808,13.654
"7975","HM","2","3","M","20858000",2021,2021-08-16,14.669875,16.713,13.076
"7976","HM","2","3","M","20858000",2021,2021-08-17,14.678625,17.95,12.207
"7977","HM","2","3","M","20858000",2021,2021-08-18,12.4435,14.23,10.161
"7978","HM","2","3","M","20858000",2021,2021-08-19,12.460375,13.076,11.916
"7979","HM","2","3","M","20858000",2021,2021-08-20,12.616125,13.846,11.625
"7980","HM","2","3","M","20858000",2021,2021-08-21,13.1435,15.473,11.236
"7981","HM","2","3","M","20858000",2021,2021-08-22,12.52325,15.282,9.768
"7982","HM","2","3","M","20858000",2021,2021-08-23,12.5785,14.23,11.041
"7983","HM","2","3","M","20858000",2021,2021-08-24,10.820375,11.722,9.866
"7984","HM","2","3","M","20858000",2021,2021-08-25,11.951875,12.787,11.431
"7985","HM","2","3","M","20858000",2021,2021-08-26,12.778,16.903,8.978
"7986","HM","2","3","M","20858000",2021,2021-08-27,14.183625,19.187,9.768
"7987","HM","2","3","M","20858000",2021,2021-08-28,14.41775,20.329,9.275
"7988","HM","2","3","M","20858000",2021,2021-08-29,14.014375,19.187,9.275
"7989","HM","2","3","M","20858000",2021,2021-08-30,13.24325,14.517,12.11
"7990","HM","2","3","M","20858000",2021,2021-08-31,12.80975,13.75,11.916
"7991","HM","2","3","M","20858000",2021,2021-09-01,12.302875,12.98,11.625
"7992","HM","2","3","M","20858000",2021,2021-09-02,12.097875,12.304,11.916
"7993","HM","2","3","M","20858000",2021,2021-09-03,11.754,13.558,10.063
"7994","HM","2","3","M","20858000",2021,2021-09-04,12.66625,16.141,10.063
"7995","HM","2","3","M","20858000",2021,2021-09-05,11.686625,16.618,8.082
"7996","HM","2","3","M","20858000",2021,2021-09-06,11.61075,12.787,10.357
"7997","HM","2","3","M","20858000",2021,2021-09-07,12.2065,12.69,11.722
"7998","HM","2","3","M","20858000",2021,2021-09-08,12.931125,13.654,12.401
"7999","HM","2","3","M","20858000",2021,2021-09-09,13.180875,15.187,11.916
"8000","HM","2","3","M","20858000",2021,2021-09-10,11.353375,12.787,9.571
"8001","HM","2","3","M","20858000",2021,2021-09-11,13.361875,15.091,11.916
"8002","HM","2","3","M","20858000",2021,2021-09-12,12.967125,13.654,11.916
"8003","HM","2","3","M","20858000",2021,2021-09-13,11.501375,12.98,10.455
"8004","HM","2","3","M","20858000",2021,2021-09-14,10.937,13.461,9.472
"8005","HM","2","3","M","20858000",2021,2021-09-15,10.609625,14.996,7.079
"8006","HM","2","3","M","20858000",2021,2021-09-16,11.336375,13.942,9.275
"8007","HM","2","3","M","20858000",2021,2021-09-17,12.48575,16.618,10.161
"8008","HM","2","3","M","20858000",2021,2021-09-18,10.14375,13.558,7.381
"8009","HM","2","3","M","20858000",2021,2021-09-19,10.95925,15.473,8.082
"8010","HM","2","3","M","20858000",2021,2021-09-20,8.960375,11.625,6.064
"8011","HM","2","3","M","20858000",2021,2021-09-21,9.838875,11.334,8.879
"8012","HM","2","3","M","20858000",2021,2021-09-22,10.172875,10.651,9.768
"8013","HM","2","3","M","20858000",2021,2021-09-23,9.679125,10.846,8.481
"8014","HM","2","3","M","20858000",2021,2021-09-24,8.468375,9.176,7.983
"8015","HM","2","3","M","20858000",2021,2021-09-25,9.543875,10.651,8.779
"8016","HM","2","3","M","20858000",2021,2021-09-26,10.27975,11.819,9.176
"8017","HM","2","3","M","20858000",2021,2021-09-27,10.596,12.401,8.978
"8018","HM","2","3","M","20858000",2021,2021-09-28,10.735,11.722,10.063
"8019","HM","2","3","M","20858000",2021,2021-09-29,10.34525,13.558,8.182
"8020","HM","2","3","M","20858000",2021,2021-09-30,10.243375,11.916,9.275
"8021","HM","2","4","C","20858009",2020,2020-07-02,12.540625,15.951,8.879
"8022","HM","2","4","C","20858009",2020,2020-07-03,11.72175,14.996,8.581
"8023","HM","2","4","C","20858009",2020,2020-07-04,13.48275,17.189,10.259
"8024","HM","2","4","C","20858009",2020,2020-07-05,13.287125,16.903,9.077
"8025","HM","2","4","C","20858009",2020,2020-07-06,13.431625,16.141,11.431
"8026","HM","2","4","C","20858009",2020,2020-07-07,13.2145,15.282,11.139
"8027","HM","2","4","C","20858009",2020,2020-07-08,12.92225,15.76,10.259
"8028","HM","2","4","C","20858009",2020,2020-07-09,12.9155,15.187,11.431
"8029","HM","2","4","C","20858009",2020,2020-07-10,14.050125,16.999,10.553
"8030","HM","2","4","C","20858009",2020,2020-07-11,13.37525,14.9,12.304
"8031","HM","2","4","C","20858009",2020,2020-07-12,11.972625,13.942,10.161
"8032","HM","2","4","C","20858009",2020,2020-07-13,13.654875,16.999,10.553
"8033","HM","2","4","C","20858009",2020,2020-07-14,13.891625,17.094,10.063
"8034","HM","2","4","C","20858009",2020,2020-07-15,16.490875,19.758,12.69
"8035","HM","2","4","C","20858009",2020,2020-07-16,17.972625,21.855,14.613
"8036","HM","2","4","C","20858009",2020,2020-07-17,16.283625,17.284,15.187
"8037","HM","2","4","C","20858009",2020,2020-07-18,14.29925,16.141,13.365
"8038","HM","2","4","M","20857975",2020,2020-07-02,13.342875,16.618,10.161
"8039","HM","2","4","M","20857975",2020,2020-07-03,12.41875,14.709,9.965
"8040","HM","2","4","M","20857975",2020,2020-07-04,13.977,17.57,10.944
"8041","HM","2","4","M","20857975",2020,2020-07-05,14.08675,17.475,10.553
"8042","HM","2","4","M","20857975",2020,2020-07-06,14.166125,16.523,12.207
"8043","HM","2","4","M","20857975",2020,2020-07-07,13.87775,15.855,12.013
"8044","HM","2","4","M","20857975",2020,2020-07-08,13.540125,15.76,11.431
"8045","HM","2","4","M","20857975",2020,2020-07-09,13.3145,14.9,12.013
"8046","HM","2","4","M","20857975",2020,2020-07-10,14.3045,17.284,11.431
"8047","HM","2","4","M","20857975",2020,2020-07-11,13.89275,14.9,12.98
"8048","HM","2","4","M","20857975",2020,2020-07-12,11.93725,13.654,10.455
"8049","HM","2","4","M","20857975",2020,2020-07-13,13.51325,16.618,11.236
"8050","HM","2","4","M","20857975",2020,2020-07-14,14.0415,16.713,11.041
"8051","HM","2","4","M","20857975",2020,2020-07-15,16.504625,19.948,13.076
"8052","HM","2","4","M","20857975",2020,2020-07-16,18.30675,21.76,15.187
"8053","HM","2","4","M","20857975",2020,2020-07-17,16.855625,17.665,15.855
"8054","HM","2","4","M","20857975",2020,2020-07-18,16.69775,19.377,14.134
"8055","HM","2","4","M","20857975",2020,2020-07-19,17.187875,19.567,15.091
"8056","HM","2","4","M","20857975",2020,2020-07-20,16.033375,17.284,14.709
"8057","HM","2","4","M","20857975",2020,2020-07-21,14.564,15.473,13.365
"8058","HM","2","4","M","20857975",2020,2020-07-22,13.746875,15.664,12.207
"8059","HM","2","4","M","20857975",2020,2020-07-23,13.62625,15.473,11.916
"8060","HM","2","4","M","20857975",2020,2020-07-24,12.858625,13.365,12.11
"8061","HM","2","4","M","20857975",2020,2020-07-25,13.217625,14.613,11.819
"8062","HM","2","4","M","20857975",2020,2020-07-26,13.937125,17.57,9.866
"8063","HM","2","4","M","20857975",2020,2020-07-27,15.9125,18.616,14.325
"8064","HM","2","4","M","20857975",2020,2020-07-28,16.17375,18.616,13.654
"8065","HM","2","4","M","20857975",2020,2020-07-29,16.401625,18.806,14.613
"8066","HM","2","4","M","20857975",2020,2020-07-30,15.54475,16.427,15.091
"8067","HM","2","4","M","20857975",2020,2020-07-31,15.66275,17.855,14.421
"8068","HM","2","4","M","20857975",2020,2020-08-01,17.136125,21.664,13.076
"8069","HM","2","4","M","20857975",2020,2020-08-02,18.270875,20.996,15.664
"8070","HM","2","4","M","20857975",2020,2020-08-03,15.8785,17.379,14.709
"8071","HM","2","4","M","20857975",2020,2020-08-04,14.1325,15.473,13.076
"8072","HM","2","4","M","20857975",2020,2020-08-05,14.85775,17.379,11.916
"8073","HM","2","4","M","20857975",2020,2020-08-06,16.33075,17.95,14.996
"8074","HM","2","4","M","20857975",2020,2020-08-07,17.97275,21.473,14.613
"8075","HM","2","4","M","20857975",2020,2020-08-08,17.938125,19.948,16.237
"8076","HM","2","4","M","20857975",2020,2020-08-09,15.984125,18.045,13.942
"8077","HM","2","4","M","20857975",2020,2020-08-10,16.000875,20.043,12.013
"8078","HM","2","4","M","20857975",2020,2020-08-11,16.3175,18.331,13.75
"8079","HM","2","4","M","20857975",2020,2020-08-12,16.411,19.662,13.558
"8080","HM","2","4","M","20857975",2020,2020-08-13,15.866125,16.999,14.325
"8081","HM","2","4","M","20857975",2020,2020-08-14,15.843,16.523,15.187
"8082","HM","2","4","M","20857975",2020,2020-08-15,14.72025,15.569,14.038
"8083","HM","2","4","M","20857975",2020,2020-08-16,15.685375,18.045,13.75
"8084","HM","2","4","M","20857975",2020,2020-08-17,14.55375,17.855,11.041
"8085","HM","2","4","M","20857975",2020,2020-08-18,15.630875,19.282,11.916
"8086","HM","2","4","M","20857975",2020,2020-08-19,16.44875,18.806,14.325
"8087","HM","2","4","M","20857975",2020,2020-08-20,17.378,20.329,15.378
"8088","HM","2","4","M","20857975",2020,2020-08-21,17.616,20.329,15.091
"8089","HM","2","4","M","20857975",2020,2020-08-22,17.12925,17.855,16.141
"8090","HM","2","4","M","20857975",2020,2020-08-23,15.17425,16.523,14.038
"8091","HM","2","4","M","20857975",2020,2020-08-24,12.084375,12.98,11.041
"8092","HM","2","4","M","20857975",2020,2020-08-25,11.777375,13.942,10.455
"8093","HM","2","4","M","20857975",2020,2020-08-26,13.25175,15.664,11.528
"8094","HM","2","4","M","20857975",2020,2020-08-27,12.23925,13.75,10.357
"8095","HM","2","4","M","20857975",2020,2020-08-28,11.695125,14.709,8.879
"8096","HM","2","4","M","20857975",2020,2020-08-29,12.4085,14.325,10.748
