"","Station_ID","DateTime","daily_mean","daily_max","daily_min"
"1992","VSM1",2020-07-02,-0.518716666666667,-0.5125,-0.5238
"1993","VSM1",2020-07-03,-0.518125,-0.5163,-0.5211
"1994","VSM1",2020-07-04,-0.519766666666667,-0.5169,-0.5247
"1995","VSM1",2020-07-05,-0.497145833333333,-0.4766,-0.5216
"1996","VSM1",2020-07-06,-0.49095,-0.4733,-0.5194
"1997","VSM1",2020-07-07,-0.529208333333333,-0.5207,-0.5351
"1998","VSM1",2020-07-08,-0.530258333333333,-0.5275,-0.5343
"1999","VSM1",2020-07-09,-0.5296,-0.5269,-0.5337
"2000","VSM1",2020-07-10,-0.520116666666667,-0.5122,-0.5276
"2001","VSM1",2020-07-11,-0.515183333333333,-0.5098,-0.5238
"2002","VSM1",2020-07-12,-0.520591666666667,-0.5149,-0.5251
"2003","VSM1",2020-07-13,-0.513883333333333,-0.5007,-0.5249
"2004","VSM1",2020-07-14,-0.491683333333333,-0.4838,-0.4976
"2005","VSM1",2020-07-15,-0.496270833333333,-0.4859,-0.5049
"2006","VSM1",2020-07-16,-0.5007,-0.4923,-0.5055
"2007","VSM1",2020-07-17,-0.493579166666667,-0.4748,-0.5028
"2008","VSM1",2020-07-18,-0.4905875,-0.4795,-0.4993
"2009","VSM1",2020-07-19,-0.482420833333333,-0.4738,-0.493
"2010","VSM1",2020-07-20,-0.471245833333333,-0.4663,-0.4781
"2011","VSM1",2020-07-21,-0.4622625,-0.4541,-0.4672
"2012","VSM1",2020-07-22,-0.441829166666667,-0.4142,-0.4635
"2013","VSM1",2020-07-23,-0.406033333333333,-0.4024,-0.4136
"2014","VSM1",2020-07-24,-0.323495833333333,-0.2002,-0.406
"2015","VSM1",2020-07-25,-0.210883333333333,-0.1732,-0.2418
"2016","VSM1",2020-07-26,-0.270854166666667,-0.2215,-0.3134
"2017","VSM1",2020-07-27,-0.250670833333333,-0.1849,-0.3151
"2018","VSM1",2020-07-28,-0.280925,-0.2474,-0.3157
"2019","VSM1",2020-07-29,-0.314954166666667,-0.2963,-0.3317
"2020","VSM1",2020-07-30,-0.2821875,-0.2179,-0.3347
"2021","VSM1",2020-07-31,-0.315954166666667,-0.3015,-0.326
"2022","VSM1",2020-08-01,-0.3276375,-0.3222,-0.3342
"2023","VSM1",2020-08-02,-0.3317875,-0.2847,-0.3396
"2024","VSM1",2020-08-03,-0.211829166666667,-0.1806,-0.2511
"2025","VSM1",2020-08-04,-0.225645833333333,-0.1919,-0.245
"2026","VSM1",2020-08-05,-0.245729166666667,-0.2087,-0.2859
"2027","VSM1",2020-08-06,-0.266791666666667,-0.2364,-0.291
"2028","VSM1",2020-08-07,-0.301683333333333,-0.2874,-0.3186
"2029","VSM1",2020-08-08,-0.283316666666667,-0.1748,-0.3273
"2030","VSM1",2020-08-09,-0.266316666666667,-0.2301,-0.2905
"2031","VSM1",2020-08-10,-0.301266666666667,-0.2919,-0.3139
"2032","VSM1",2020-08-11,-0.32225,-0.3147,-0.3321
"2033","VSM1",2020-08-12,-0.330591666666667,-0.3285,-0.334
"2034","VSM1",2020-08-13,-0.326670833333333,-0.3186,-0.3304
"2035","VSM1",2020-08-14,-0.309770833333333,-0.2995,-0.3273
"2036","VSM1",2020-08-15,-0.3129,-0.2846,-0.3293
"2037","VSM1",2020-08-16,-0.309191666666667,-0.2861,-0.3344
"2038","VSM1",2020-08-17,-0.335525,-0.3288,-0.3435
"2039","VSM1",2020-08-18,-0.341708333333333,-0.335,-0.3479
"2040","VSM1",2020-08-19,-0.3476125,-0.344,-0.3535
"2041","VSM1",2020-08-20,-0.355895833333333,-0.349,-0.3626
"2042","VSM1",2020-08-21,-0.359070833333333,-0.3529,-0.3649
"2043","VSM1",2020-08-22,-0.3587375,-0.3519,-0.3681
"2044","VSM1",2020-08-23,-0.277925,-0.218,-0.3523
"2045","VSM1",2020-08-24,-0.2584125,-0.1889,-0.3049
"2046","VSM1",2020-08-25,-0.180816666666667,-0.1326,-0.2436
"2047","VSM1",2020-08-26,-0.2253875,-0.204,-0.2488
"2048","VSM1",2020-08-27,-0.262116666666667,-0.2492,-0.2789
"2049","VSM1",2020-08-28,-0.289591666666667,-0.2788,-0.3021
"2050","VSM1",2020-08-29,-0.308341666666667,-0.3024,-0.3154
"2051","VSM1",2020-08-30,-0.311191666666667,-0.2951,-0.3211
"2052","VSM1",2020-08-31,-0.3179,-0.3002,-0.3317
"2053","VSM1",2020-09-01,-0.3389375,-0.3318,-0.349
"2054","VSM1",2020-09-02,-0.35005,-0.3459,-0.354
"2055","VSM1",2020-09-03,-0.353375,-0.3485,-0.3589
"2056","VSM1",2020-09-04,-0.326475,-0.3064,-0.3445
"2057","VSM1",2020-09-05,-0.1965,-0.1528,-0.3071
"2058","VSM1",2020-09-06,-0.219745833333333,-0.1812,-0.2477
"2059","VSM1",2020-09-07,-0.235829166666667,-0.1713,-0.262
"2060","VSM1",2020-09-08,-0.155233333333333,-0.1174,-0.1872
"2061","VSM1",2020-09-09,-0.154020833333333,-0.1124,-0.1782
"2062","VSM1",2020-09-10,-0.1524125,-0.1292,-0.1859
"2063","VSM1",2020-09-11,-0.192008333333333,-0.1614,-0.2189
"2064","VSM1",2020-09-12,-0.1969,-0.1558,-0.2278
"2065","VSM1",2020-09-13,-0.1712625,-0.124,-0.2106
"2066","VSM1",2020-09-14,-0.214695833333333,-0.1686,-0.2456
"2067","VSM1",2020-09-15,-0.25395,-0.1934,-0.265
"2068","VSM1",2020-09-16,-0.1618625,-0.11,-0.2064
"2069","VSM1",2020-09-17,-0.222570833333333,-0.208,-0.2344
"2070","VSM1",2020-09-18,-0.15,-0.1043,-0.2191
"2071","VSM1",2020-09-19,-0.180325,-0.1569,-0.2009
"2072","VSM1",2020-09-20,-0.162775,-0.1163,-0.2093
"2073","VSM1",2020-09-21,-0.120354166666667,-0.0777,-0.165
"2074","VSM1",2020-09-22,-0.178125,-0.1518,-0.2015
"2075","VSM1",2020-09-23,-0.17465,-0.1273,-0.203
"2076","VSM1",2020-09-24,-0.159670833333333,-0.1016,-0.2004
"2077","VSM1",2020-09-25,-0.171325,-0.1267,-0.1932
"2078","VSM1",2020-09-26,-0.217358333333333,-0.1953,-0.2344
"2079","VSM1",2020-09-27,-0.246158333333333,-0.2353,-0.2565
"2080","VSM1",2020-09-28,-0.260616666666667,-0.2566,-0.2655
"2081","VSM1",2020-09-29,-0.269604166666667,-0.2659,-0.2725
"2082","VSM1",2020-09-30,-0.276983333333333,-0.2722,-0.2816
"2083","VSM1",2021-05-01,-0.243208333333333,-0.2305,-0.2492
"2084","VSM1",2021-05-02,-0.2575,-0.2442,-0.2698
"2085","VSM1",2021-05-03,-0.265933333333333,-0.2526,-0.2769
"2086","VSM1",2021-05-04,-0.2718375,-0.2683,-0.2769
"2087","VSM1",2021-05-05,-0.290191666666667,-0.2744,-0.3052
"2088","VSM1",2021-05-06,-0.3165375,-0.3064,-0.3245
"2089","VSM1",2021-05-07,-0.325754166666667,-0.3142,-0.3382
"2090","VSM1",2021-05-08,-0.3265625,-0.3146,-0.3396
"2091","VSM1",2021-05-09,-0.337229166666667,-0.3292,-0.343
"2092","VSM1",2021-05-10,-0.338770833333333,-0.3369,-0.3423
"2093","VSM1",2021-05-11,-0.324258333333333,-0.2987,-0.3436
"2094","VSM1",2021-05-12,-0.342016666666667,-0.3281,-0.3481
"2095","VSM1",2021-05-13,-0.3055375,-0.2931,-0.3246
"2096","VSM1",2021-05-14,-0.321541666666667,-0.3,-0.34
"2097","VSM1",2021-05-15,-0.3405125,-0.337,-0.3493
"2098","VSM1",2021-05-16,-0.350766666666667,-0.3428,-0.36
"2099","VSM1",2021-05-17,-0.353254166666667,-0.284,-0.3645
"2100","VSM1",2021-05-18,-0.2707,-0.2375,-0.2871
"2101","VSM1",2021-05-19,-0.2887125,-0.266,-0.308
"2102","VSM1",2021-05-20,-0.301995833333333,-0.279,-0.3244
"2103","VSM1",2021-05-21,-0.33,-0.3142,-0.3437
"2104","VSM1",2021-05-22,-0.342529166666667,-0.3379,-0.3502
"2105","VSM1",2021-05-23,-0.3652875,-0.3515,-0.3786
"2106","VSM1",2021-05-24,-0.380429166666667,-0.3755,-0.3873
"2107","VSM1",2021-05-25,-0.388045833333333,-0.3789,-0.3979
"2108","VSM1",2021-05-26,-0.3982125,-0.3955,-0.4017
"2109","VSM1",2021-05-27,-0.4070125,-0.4015,-0.4143
"2110","VSM1",2021-05-28,-0.4215875,-0.4145,-0.4275
"2111","VSM1",2021-05-29,-0.4311375,-0.4283,-0.4346
"2112","VSM1",2021-05-30,-0.436683333333333,-0.4319,-0.4415
"2113","VSM1",2021-05-31,-0.441391666666667,-0.4394,-0.443
"2114","VSM1",2021-06-01,-0.446154166666667,-0.4418,-0.4529
"2115","VSM1",2021-06-02,-0.4626375,-0.4541,-0.4708
"2116","VSM1",2021-06-03,-0.475854166666667,-0.4713,-0.4791
"2117","VSM1",2021-06-04,-0.484366666666667,-0.4793,-0.4875
"2118","VSM1",2021-06-05,-0.497079166666667,-0.4881,-0.5014
"2119","VSM1",2021-06-06,-0.501158333333333,-0.499,-0.5045
"2120","VSM1",2021-06-07,-0.5044375,-0.5028,-0.5068
"2121","VSM1",2021-06-08,-0.506208333333333,-0.5043,-0.5089
"2122","VSM1",2021-06-09,-0.509808333333333,-0.506,-0.5181
"2123","VSM1",2021-06-10,-0.511445833333333,-0.5084,-0.5147
"2124","VSM1",2021-06-11,-0.5153375,-0.5095,-0.5193
"2125","VSM1",2021-06-12,-0.520983333333333,-0.5159,-0.5253
"2126","VSM1",2021-06-13,-0.531758333333333,-0.5271,-0.5373
"2127","VSM1",2021-06-14,-0.512391666666667,-0.4966,-0.5255
"2128","VSM1",2021-06-15,-0.462508333333333,-0.3988,-0.4967
"2129","VSM1",2021-06-16,-0.426975,-0.4008,-0.4571
"2130","VSM1",2021-06-17,-0.4622375,-0.4566,-0.4715
"2131","VSM1",2021-06-18,-0.433166666666667,-0.3789,-0.4716
"2132","VSM1",2021-06-19,-0.4186625,-0.3807,-0.4392
"2133","VSM1",2021-06-20,-0.4092125,-0.3841,-0.4365
"2134","VSM1",2021-06-21,-0.412616666666667,-0.3843,-0.435
"2135","VSM1",2021-06-22,-0.448833333333333,-0.4315,-0.4661
"2136","VSM1",2021-06-23,-0.474004166666667,-0.4664,-0.4844
"2137","VSM1",2021-06-24,-0.486166666666667,-0.4823,-0.4879
"2138","VSM1",2021-06-25,-0.479820833333333,-0.474,-0.4903
"2139","VSM1",2021-06-26,-0.492029166666667,-0.4898,-0.4954
"2140","VSM1",2021-06-27,-0.49675,-0.4947,-0.4992
"2141","VSM1",2021-06-28,-0.501829166666667,-0.4992,-0.5054
"2142","VSM1",2021-06-29,-0.4991375,-0.4921,-0.5053
"2143","VSM1",2021-06-30,-0.499145833333333,-0.4948,-0.5068
"2144","VSM1",2021-07-01,-0.509620833333333,-0.5056,-0.5154
"2145","VSM1",2021-07-02,-0.514358333333333,-0.5096,-0.5161
"2146","VSM1",2021-07-03,-0.513533333333333,-0.5072,-0.5158
"2147","VSM1",2021-07-04,-0.515391666666667,-0.5095,-0.5189
"2148","VSM1",2021-07-05,-0.525766666666667,-0.5203,-0.5307
"2149","VSM1",2021-07-06,-0.5300625,-0.5275,-0.5321
"2150","VSM1",2021-07-07,-0.542170833333333,-0.5323,-0.5545
"2151","VSM1",2021-07-08,-0.568308333333333,-0.5554,-0.58
"2152","VSM1",2021-07-09,-0.582529166666667,-0.577,-0.5854
"2153","VSM1",2021-07-10,-0.586266666666667,-0.5814,-0.5906
"2154","VSM1",2021-07-11,-0.528958333333333,-0.5053,-0.581
"2155","VSM1",2021-07-12,-0.52645,-0.5211,-0.5286
"2156","VSM1",2021-07-13,-0.528104166666667,-0.5261,-0.5307
"2157","VSM1",2021-07-14,-0.522329166666667,-0.5151,-0.5264
"2158","VSM1",2021-07-15,-0.521591666666667,-0.5152,-0.5322
"2159","VSM1",2021-07-16,-0.534516666666667,-0.5315,-0.5377
"2160","VSM1",2021-07-17,-0.519383333333333,-0.4409,-0.5327
"2161","VSM1",2021-07-18,-0.337745833333333,-0.2923,-0.4378
"2162","VSM1",2021-07-19,-0.311633333333333,-0.2774,-0.3373
"2163","VSM1",2021-07-20,-0.318816666666667,-0.2986,-0.3409
"2164","VSM1",2021-07-21,-0.347808333333333,-0.3273,-0.3692
"2165","VSM1",2021-07-22,-0.347616666666667,-0.3269,-0.3714
"2166","VSM1",2021-07-23,-0.36395,-0.3439,-0.3816
"2167","VSM1",2021-07-24,-0.40105,-0.3826,-0.4276
"2168","VSM1",2021-07-25,-0.439558333333333,-0.4257,-0.4635
"2169","VSM1",2021-07-26,-0.469945833333333,-0.4622,-0.4825
"2170","VSM1",2021-07-27,-0.484975,-0.4818,-0.4908
"2171","VSM1",2021-07-28,-0.489804166666667,-0.4871,-0.4938
"2172","VSM1",2021-07-29,-0.4936625,-0.4897,-0.4968
"2173","VSM1",2021-07-30,-0.502891666666667,-0.4968,-0.509
"2174","VSM1",2021-07-31,-0.513333333333333,-0.5088,-0.5189
"2175","VSM1",2021-08-01,-0.519891666666667,-0.5166,-0.5319
"2176","VSM1",2021-08-02,-0.518383333333333,-0.5149,-0.5212
"2177","VSM1",2021-08-03,-0.519954166666667,-0.5172,-0.5221
"2178","VSM1",2021-08-04,-0.519208333333333,-0.5163,-0.521
"2179","VSM1",2021-08-05,-0.521033333333333,-0.5188,-0.5234
"2180","VSM1",2021-08-06,-0.526616666666667,-0.521,-0.5307
"2181","VSM1",2021-08-07,-0.544675,-0.5325,-0.5603
"2182","VSM1",2021-08-08,-0.541825,-0.538,-0.5457
"2183","VSM1",2021-08-09,-0.551070833333333,-0.5447,-0.5542
"2184","VSM1",2021-08-10,-0.566508333333333,-0.5537,-0.5761
"2185","VSM1",2021-08-11,-0.576004166666667,-0.5723,-0.5783
"2186","VSM1",2021-08-12,-0.581625,-0.5781,-0.5875
"2187","VSM1",2021-08-13,-0.5808,-0.577,-0.5827
"2188","VSM1",2021-08-14,-0.5759,-0.5742,-0.5783
"2189","VSM1",2021-08-15,-0.5827125,-0.5761,-0.5909
"2190","VSM1",2021-08-16,-0.5987125,-0.5903,-0.6059
"2191","VSM1",2021-08-17,-0.603933333333333,-0.6012,-0.6073
"2192","VSM1",2021-08-18,-0.592045833333333,-0.5814,-0.6016
"2193","VSM1",2021-08-19,-0.345725,-0.2549,-0.5813
"2194","VSM1",2021-08-20,-0.309820833333333,-0.2829,-0.3346
"2195","VSM1",2021-08-21,-0.3399125,-0.3205,-0.3592
"2196","VSM1",2021-08-22,-0.36845,-0.3477,-0.3883
"2197","VSM1",2021-08-23,-0.4007875,-0.3882,-0.412
"2198","VSM1",2021-08-24,-0.325008333333333,-0.1967,-0.4141
"2199","VSM1",2021-08-25,-0.2874,-0.2435,-0.3267
"2200","VSM1",2021-08-26,-0.352404166666667,-0.329,-0.371
"2201","VSM1",2021-08-27,-0.386879166666667,-0.3712,-0.4037
"2202","VSM1",2021-08-28,-0.411366666666667,-0.4019,-0.4239
"2203","VSM1",2021-08-29,-0.431,-0.4219,-0.4445
"2204","VSM1",2021-08-30,-0.4457,-0.4404,-0.4515
"2205","VSM1",2021-08-31,-0.411708333333333,-0.3905,-0.4512
"2206","VSM1",2021-09-01,-0.388616666666667,-0.3603,-0.4085
"2207","VSM1",2021-09-02,-0.292479166666667,-0.229,-0.3446
"2208","VSM1",2021-09-03,-0.306845833333333,-0.2469,-0.3367
"2209","VSM1",2021-09-04,-0.3547,-0.3383,-0.3684
"2210","VSM1",2021-09-05,-0.377816666666667,-0.3692,-0.3862
"2211","VSM1",2021-09-06,-0.367779166666667,-0.3342,-0.3898
"2212","VSM1",2021-09-07,-0.2788375,-0.2252,-0.3487
"2213","VSM1",2021-09-08,-0.237720833333333,-0.1931,-0.2786
"2214","VSM1",2021-09-09,-0.277225,-0.2233,-0.316
"2215","VSM1",2021-09-10,-0.3182375,-0.2928,-0.3331
"2216","VSM1",2021-09-11,-0.33305,-0.316,-0.3448
"2217","VSM1",2021-09-12,-0.34805,-0.3094,-0.363
"2218","VSM1",2021-09-13,-0.3297875,-0.307,-0.3514
"2219","VSM1",2021-09-14,-0.349254166666667,-0.3343,-0.3646
"2220","VSM1",2021-09-15,-0.372570833333333,-0.3645,-0.3808
"2221","VSM1",2021-09-16,-0.3872625,-0.3798,-0.395
"2222","VSM1",2021-09-17,-0.4001875,-0.3871,-0.4132
"2223","VSM1",2021-09-18,-0.4163,-0.4096,-0.4252
"2224","VSM1",2021-09-19,-0.428366666666667,-0.4221,-0.4368
"2225","VSM1",2021-09-20,-0.438929166666667,-0.4323,-0.4472
"2226","VSM1",2021-09-21,-0.3760375,-0.3371,-0.4465
"2227","VSM1",2021-09-22,-0.296908333333333,-0.252,-0.3415
"2228","VSM1",2021-09-23,-0.2969375,-0.27,-0.3198
"2229","VSM1",2021-09-24,-0.293133333333333,-0.2288,-0.3182
"2230","VSM1",2021-09-25,-0.259391666666667,-0.2141,-0.2946
"2231","VSM1",2021-09-26,-0.307779166666667,-0.2913,-0.322
"2232","VSM1",2021-09-27,-0.3414375,-0.3231,-0.3589
"2233","VSM1",2021-09-28,-0.340375,-0.315,-0.3674
"2234","VSM1",2021-09-29,-0.358625,-0.3452,-0.3715
"2235","VSM1",2021-09-30,-0.381208333333333,-0.3694,-0.3916
"2236","VSM1",2022-05-01,-0.3119875,-0.2922,-0.3321
"2237","VSM1",2022-05-02,-0.251608333333333,-0.2147,-0.3094
"2238","VSM1",2022-05-03,-0.279229166666667,-0.232,-0.3087
"2239","VSM1",2022-05-04,-0.327125,-0.2924,-0.3499
"2240","VSM1",2022-05-05,-0.303958333333333,-0.288,-0.3132
"2241","VSM1",2022-05-06,-0.303629166666667,-0.2817,-0.319
"2242","VSM1",2022-05-07,-0.274416666666667,-0.2405,-0.3233
"2243","VSM1",2022-05-08,-0.247529166666667,-0.1949,-0.2789
"2244","VSM1",2022-05-09,-0.288608333333333,-0.2714,-0.3084
"2245","VSM1",2022-05-10,-0.327545833333333,-0.3096,-0.3508
"2246","VSM1",2022-05-11,-0.331954166666667,-0.2999,-0.3611
"2247","VSM1",2022-05-12,-0.3068875,-0.2566,-0.3548
"2248","VSM1",2022-05-13,-0.2718625,-0.2509,-0.3014
"2249","VSM1",2022-05-14,-0.245458333333333,-0.2224,-0.2667
"2250","VSM1",2022-05-15,-0.274470833333333,-0.2487,-0.3069
"2251","VSM1",2022-05-16,-0.317729166666667,-0.2825,-0.3461
"2252","VSM1",2022-05-17,-0.37145,-0.347,-0.4004
"2253","VSM1",2022-05-18,-0.404045833333333,-0.39,-0.418
"2254","VSM1",2022-05-19,-0.424158333333333,-0.4136,-0.4397
"2255","VSM1",2022-05-20,-0.446733333333333,-0.4329,-0.4604
"2256","VSM1",2022-05-21,-0.461,-0.4526,-0.4685
"2257","VSM1",2022-05-22,-0.465120833333333,-0.462,-0.4693
"2258","VSM1",2022-05-23,-0.467375,-0.4583,-0.4775
"2259","VSM1",2022-05-24,-0.481425,-0.4762,-0.4884
"2260","VSM1",2022-05-25,-0.4851625,-0.4795,-0.4989
"2261","VSM1",2022-05-26,-0.443958333333333,-0.405,-0.4784
"2262","VSM1",2022-05-27,-0.423641666666667,-0.4047,-0.4408
"2263","VSM1",2022-05-28,-0.345908333333333,-0.2388,-0.4364
"2264","VSM1",2022-05-29,-0.284895833333333,-0.2378,-0.3275
"2265","VSM1",2022-05-30,-0.364725,-0.3291,-0.4028
"2266","VSM1",2022-05-31,-0.417379166666667,-0.3989,-0.4427
"2267","VSM1",2022-06-01,-0.4014625,-0.3506,-0.4401
"2268","VSM1",2022-06-02,-0.4193125,-0.4076,-0.4383
"2269","VSM1",2022-06-03,-0.4452,-0.431,-0.4621
"2270","VSM1",2022-06-04,-0.3792125,-0.2859,-0.4234
"2271","VSM1",2022-06-05,-0.340279166666667,-0.2969,-0.3754
"2272","VSM1",2022-06-06,-0.409970833333333,-0.3753,-0.4582
"2273","VSM1",2022-06-07,-0.462608333333333,-0.4449,-0.48
"2274","VSM1",2022-06-08,-0.481329166666667,-0.4743,-0.4906
"2275","VSM1",2022-06-09,-0.499420833333333,-0.4904,-0.5103
"2276","VSM1",2022-06-10,-0.5084875,-0.5,-0.5139
"2277","VSM1",2022-06-11,-0.351316666666667,-0.2446,-0.4966
"2278","VSM1",2022-06-12,-0.340575,-0.2995,-0.3742
"2279","VSM1",2022-06-13,-0.337995833333333,-0.3146,-0.3486
"2280","VSM1",2022-06-14,-0.340466666666667,-0.3104,-0.3768
"2281","VSM1",2022-06-15,-0.3154125,-0.2951,-0.3338
"2282","VSM1",2022-06-16,-0.337258333333333,-0.3003,-0.3532
"2283","VSM1",2022-06-17,-0.367970833333333,-0.3392,-0.4017
"2284","VSM1",2022-06-18,-0.347341666666667,-0.3084,-0.3898
"2285","VSM1",2022-06-19,-0.395075,-0.3701,-0.4183
"2286","VSM1",2022-06-20,-0.432470833333333,-0.4169,-0.4587
"2287","VSM1",2022-06-21,-0.371925,-0.325,-0.4583
"2288","VSM1",2022-06-22,-0.373925,-0.3255,-0.4032
"2289","VSM1",2022-06-23,-0.243304166666667,-0.1844,-0.33
"2290","VSM1",2022-06-24,-0.2597875,-0.2263,-0.299
"2291","VSM1",2022-06-25,-0.3299625,-0.2934,-0.3622
"2292","VSM1",2022-06-26,-0.366616666666667,-0.3557,-0.3772
"2293","VSM1",2022-06-27,-0.380191666666667,-0.3702,-0.3878
"2294","VSM1",2022-06-28,-0.308429166666667,-0.1514,-0.3926
"2295","VSM1",2022-06-29,-0.217570833333333,-0.172,-0.2485
"2296","VSM1",2022-06-30,-0.2794,-0.2492,-0.3149
"2297","VSM1",2022-07-01,-0.331595833333333,-0.3069,-0.3576
"2298","VSM1",2022-07-02,-0.3059625,-0.1409,-0.3655
"2299","VSM1",2022-07-03,-0.2502,-0.2083,-0.2918
"2300","VSM1",2022-07-04,-0.281466666666667,-0.262,-0.3078
"2301","VSM1",2022-07-05,-0.1827375,-0.1236,-0.2566
"2302","VSM1",2022-07-06,-0.172741666666667,-0.1142,-0.1958
"2303","VSM1",2022-07-07,-0.174983333333333,-0.1496,-0.2002
"2304","VSM1",2022-07-08,-0.187645833333333,-0.156,-0.2017
"2305","VSM1",2022-07-09,-0.204370833333333,-0.1711,-0.2391
"2306","VSM1",2022-07-10,-0.2371625,-0.2073,-0.259
"2307","VSM1",2022-07-11,-0.278354166666667,-0.2475,-0.2973
"2308","VSM1",2022-07-12,-0.317625,-0.2936,-0.3451
"2309","VSM1",2022-07-13,-0.290166666666667,-0.2578,-0.3131
"2310","VSM1",2022-07-14,-0.270295833333333,-0.2207,-0.3112
"2311","VSM1",2022-07-15,-0.274070833333333,-0.2418,-0.3039
"2312","VSM1",2022-07-16,-0.282804166666667,-0.2427,-0.3023
"2313","VSM1",2022-07-17,-0.256670833333333,-0.2295,-0.2788
"2314","VSM1",2022-07-18,-0.2749375,-0.2393,-0.3075
"2315","VSM1",2022-07-19,-0.237791666666667,-0.1909,-0.3086
"2316","VSM1",2022-07-20,-0.24115,-0.2095,-0.2721
"2317","VSM1",2022-07-21,-0.1684,-0.0923,-0.2134
"2318","VSM1",2022-07-22,-0.215504166666667,-0.2002,-0.2349
"2319","VSM1",2022-07-23,-0.256783333333333,-0.2369,-0.2802
"2320","VSM1",2022-07-24,-0.278579166666667,-0.2083,-0.3095
"2321","VSM1",2022-07-25,-0.258179166666667,-0.2235,-0.2969
"2322","VSM1",2022-07-26,-0.2103,-0.0998,-0.2666
"2323","VSM1",2022-07-27,-0.169858333333333,-0.1173,-0.2068
"2324","VSM1",2022-07-28,-0.221583333333333,-0.1942,-0.2442
"2325","VSM1",2022-07-29,-0.274079166666667,-0.244,-0.3068
"2326","VSM1",2022-07-30,-0.321025,-0.3005,-0.3527
"2327","VSM1",2022-07-31,-0.349220833333333,-0.339,-0.3603
"2328","VSM1",2022-08-01,-0.149120833333333,-0.0987,-0.325
"2329","VSM1",2022-08-02,-0.218108333333333,-0.1776,-0.2546
"2330","VSM1",2022-08-03,-0.213475,-0.1521,-0.2529
"2331","VSM1",2022-08-04,-0.17655,-0.1265,-0.2163
"2332","VSM1",2022-08-05,-0.196941666666667,-0.1384,-0.2348
"2333","VSM1",2022-08-06,-0.208258333333333,-0.1148,-0.242
"2334","VSM1",2022-08-07,-0.1807125,-0.1195,-0.2227
"2335","VSM1",2022-08-08,-0.251470833333333,-0.2237,-0.2753
"2336","VSM1",2022-08-09,-0.202291666666667,-0.153,-0.272
"2337","VSM1",2022-08-10,-0.141066666666667,-0.1003,-0.1746
"2338","VSM1",2022-08-11,-0.138870833333333,-0.0883,-0.1829
"2339","VSM1",2022-08-12,-0.212629166666667,-0.178,-0.2389
"2340","VSM1",2022-08-13,-0.25665,-0.2383,-0.2815
"2341","VSM1",2022-08-14,-0.287479166666667,-0.2731,-0.3003
"2342","VSM1",2022-08-15,-0.305554166666667,-0.2935,-0.32
"2343","VSM1",2022-08-16,-0.305375,-0.2435,-0.3369
"2344","VSM1",2022-08-17,-0.136675,-0.0965,-0.2546
"2345","VSM1",2022-08-18,-0.206391666666667,-0.1628,-0.2409
"2346","VSM1",2022-08-19,-0.235816666666667,-0.2063,-0.2597
"2347","VSM1",2022-08-20,-0.253175,-0.1922,-0.2823
"2348","VSM1",2022-08-21,-0.209941666666667,-0.1021,-0.2678
"2349","VSM1",2022-08-22,-0.139058333333333,-0.0874,-0.1903
"2350","VSM1",2022-08-23,-0.221970833333333,-0.191,-0.251
"2351","VSM1",2022-08-24,-0.2727,-0.2487,-0.2982
"2352","VSM1",2022-08-25,-0.305129166666667,-0.2903,-0.324
"2353","VSM1",2022-08-26,-0.324983333333333,-0.2776,-0.3442
"2354","VSM1",2022-08-27,-0.160454166666667,-0.114,-0.2094
"2355","VSM1",2022-08-28,-0.189233333333333,-0.167,-0.2107
"2356","VSM1",2022-08-29,-0.205566666666667,-0.1769,-0.2343
"2357","VSM1",2022-08-30,-0.2270375,-0.1974,-0.2379
"2358","VSM1",2022-08-31,-0.2467875,-0.2391,-0.2563
"2359","VSM1",2022-09-01,-0.257366666666667,-0.2384,-0.2753
"2360","VSM1",2022-09-02,-0.293841666666667,-0.2744,-0.3144
"2361","VSM1",2022-09-03,-0.325333333333333,-0.309,-0.3435
"2362","VSM1",2022-09-04,-0.3522375,-0.3371,-0.366
"2363","VSM1",2022-09-05,-0.364983333333333,-0.3579,-0.3714
"2364","VSM1",2022-09-06,-0.368383333333333,-0.3592,-0.3769
"2365","VSM1",2022-09-07,-0.3720875,-0.3675,-0.3798
"2366","VSM1",2022-09-08,-0.376325,-0.3682,-0.3814
"2367","VSM1",2022-09-09,-0.3854375,-0.3803,-0.3935
"2368","VSM1",2022-09-10,-0.387358333333333,-0.3826,-0.3919
"2369","VSM1",2022-09-11,-0.391545833333333,-0.3879,-0.3949
"2370","VSM1",2022-09-12,-0.386754166666667,-0.3795,-0.391
"2371","VSM1",2022-09-13,-0.360404166666667,-0.3308,-0.3851
"2372","VSM1",2022-09-14,-0.248645833333333,-0.2016,-0.3272
"2373","VSM1",2022-09-15,-0.212316666666667,-0.1922,-0.2267
"2374","VSM1",2022-09-16,-0.231583333333333,-0.204,-0.2513
"2375","VSM1",2022-09-17,-0.200291666666667,-0.1635,-0.2523
"2376","VSM1",2022-09-18,-0.162758333333333,-0.1325,-0.1857
"2377","VSM1",2022-09-19,-0.125129166666667,-0.1021,-0.1501
"2378","VSM1",2022-09-20,-0.152641666666667,-0.1,-0.1972
"2379","VSM1",2022-09-21,-0.2025375,-0.1865,-0.2122
"2380","VSM1",2022-09-22,-0.217783333333333,-0.2064,-0.2276
