"","Name","Station","Time","Precipitation","Snow_depth","Year","Month","month","year","jday","month_name","Temp_type","Temp"
"4695","Hoydalsmoan","SN71780",2023-04-14,0,NA,2023-01-01,2023-04-01,4,2023,104,"April","Mean_temp",6.8
"4696","Hoydalsmoan","SN71780",2023-04-15,0,NA,2023-01-01,2023-04-01,4,2023,105,"April","Min_temp",5.3
"4697","Hoydalsmoan","SN71780",2023-04-15,0,NA,2023-01-01,2023-04-01,4,2023,105,"April","Max_temp",9.4
"4698","Hoydalsmoan","SN71780",2023-04-15,0,NA,2023-01-01,2023-04-01,4,2023,105,"April","Mean_temp",6.7
"4699","Hoydalsmoan","SN71780",2023-04-16,2.4,NA,2023-01-01,2023-04-01,4,2023,106,"April","Min_temp",3.6
"4700","Hoydalsmoan","SN71780",2023-04-16,2.4,NA,2023-01-01,2023-04-01,4,2023,106,"April","Max_temp",11.2
"4701","Hoydalsmoan","SN71780",2023-04-16,2.4,NA,2023-01-01,2023-04-01,4,2023,106,"April","Mean_temp",5.7
"4702","Hoydalsmoan","SN71780",2023-04-17,0.1,NA,2023-01-01,2023-04-01,4,2023,107,"April","Min_temp",-0.3
"4703","Hoydalsmoan","SN71780",2023-04-17,0.1,NA,2023-01-01,2023-04-01,4,2023,107,"April","Max_temp",14.1
"4704","Hoydalsmoan","SN71780",2023-04-17,0.1,NA,2023-01-01,2023-04-01,4,2023,107,"April","Mean_temp",6.7
"4705","Hoydalsmoan","SN71780",2023-04-18,0,NA,2023-01-01,2023-04-01,4,2023,108,"April","Min_temp",0.3
"4706","Hoydalsmoan","SN71780",2023-04-18,0,NA,2023-01-01,2023-04-01,4,2023,108,"April","Max_temp",16.7
"4707","Hoydalsmoan","SN71780",2023-04-18,0,NA,2023-01-01,2023-04-01,4,2023,108,"April","Mean_temp",7.8
"4708","Hoydalsmoan","SN71780",2023-04-19,0,NA,2023-01-01,2023-04-01,4,2023,109,"April","Min_temp",-1.1
"4709","Hoydalsmoan","SN71780",2023-04-19,0,NA,2023-01-01,2023-04-01,4,2023,109,"April","Max_temp",13.6
"4710","Hoydalsmoan","SN71780",2023-04-19,0,NA,2023-01-01,2023-04-01,4,2023,109,"April","Mean_temp",5.9
"4711","Hoydalsmoan","SN71780",2023-04-20,0,NA,2023-01-01,2023-04-01,4,2023,110,"April","Min_temp",-0.8
"4712","Hoydalsmoan","SN71780",2023-04-20,0,NA,2023-01-01,2023-04-01,4,2023,110,"April","Max_temp",13
"4713","Hoydalsmoan","SN71780",2023-04-20,0,NA,2023-01-01,2023-04-01,4,2023,110,"April","Mean_temp",6
"4714","Hoydalsmoan","SN71780",2023-04-21,0,NA,2023-01-01,2023-04-01,4,2023,111,"April","Min_temp",-1.5
"4715","Hoydalsmoan","SN71780",2023-04-21,0,NA,2023-01-01,2023-04-01,4,2023,111,"April","Max_temp",12.3
"4716","Hoydalsmoan","SN71780",2023-04-21,0,NA,2023-01-01,2023-04-01,4,2023,111,"April","Mean_temp",5.6
"4717","Hoydalsmoan","SN71780",2023-04-22,0,NA,2023-01-01,2023-04-01,4,2023,112,"April","Min_temp",0.5
"4718","Hoydalsmoan","SN71780",2023-04-22,0,NA,2023-01-01,2023-04-01,4,2023,112,"April","Max_temp",7.8
"4719","Hoydalsmoan","SN71780",2023-04-22,0,NA,2023-01-01,2023-04-01,4,2023,112,"April","Mean_temp",3
"4720","Hoydalsmoan","SN71780",2023-04-23,0.1,NA,2023-01-01,2023-04-01,4,2023,113,"April","Min_temp",-1.4
"4721","Hoydalsmoan","SN71780",2023-04-23,0.1,NA,2023-01-01,2023-04-01,4,2023,113,"April","Max_temp",4.8
"4722","Hoydalsmoan","SN71780",2023-04-23,0.1,NA,2023-01-01,2023-04-01,4,2023,113,"April","Mean_temp",1.9
"4723","Hoydalsmoan","SN71780",2023-04-24,0,NA,2023-01-01,2023-04-01,4,2023,114,"April","Min_temp",-1.5
"4724","Hoydalsmoan","SN71780",2023-04-24,0,NA,2023-01-01,2023-04-01,4,2023,114,"April","Max_temp",4.8
"4725","Hoydalsmoan","SN71780",2023-04-24,0,NA,2023-01-01,2023-04-01,4,2023,114,"April","Mean_temp",1.7
"4726","Hoydalsmoan","SN71780",2023-04-25,0.5,NA,2023-01-01,2023-04-01,4,2023,115,"April","Min_temp",-3.1
"4727","Hoydalsmoan","SN71780",2023-04-25,0.5,NA,2023-01-01,2023-04-01,4,2023,115,"April","Max_temp",2.6
"4728","Hoydalsmoan","SN71780",2023-04-25,0.5,NA,2023-01-01,2023-04-01,4,2023,115,"April","Mean_temp",0.4
"4729","Hoydalsmoan","SN71780",2023-04-26,2,NA,2023-01-01,2023-04-01,4,2023,116,"April","Min_temp",-1.1
"4730","Hoydalsmoan","SN71780",2023-04-26,2,NA,2023-01-01,2023-04-01,4,2023,116,"April","Max_temp",4.4
"4731","Hoydalsmoan","SN71780",2023-04-26,2,NA,2023-01-01,2023-04-01,4,2023,116,"April","Mean_temp",1.5
"4732","Hoydalsmoan","SN71780",2023-04-27,6,NA,2023-01-01,2023-04-01,4,2023,117,"April","Min_temp",0.3
"4733","Hoydalsmoan","SN71780",2023-04-27,6,NA,2023-01-01,2023-04-01,4,2023,117,"April","Max_temp",4.1
"4734","Hoydalsmoan","SN71780",2023-04-27,6,NA,2023-01-01,2023-04-01,4,2023,117,"April","Mean_temp",2.2
"4735","Hoydalsmoan","SN71780",2023-04-28,12.5,NA,2023-01-01,2023-04-01,4,2023,118,"April","Min_temp",-1.1
"4736","Hoydalsmoan","SN71780",2023-04-28,12.5,NA,2023-01-01,2023-04-01,4,2023,118,"April","Max_temp",7.3
"4737","Hoydalsmoan","SN71780",2023-04-28,12.5,NA,2023-01-01,2023-04-01,4,2023,118,"April","Mean_temp",3.3
"4738","Hoydalsmoan","SN71780",2023-04-29,3.4,NA,2023-01-01,2023-04-01,4,2023,119,"April","Min_temp",-2.6
"4739","Hoydalsmoan","SN71780",2023-04-29,3.4,NA,2023-01-01,2023-04-01,4,2023,119,"April","Max_temp",7.9
"4740","Hoydalsmoan","SN71780",2023-04-29,3.4,NA,2023-01-01,2023-04-01,4,2023,119,"April","Mean_temp",2.8
"4741","Hoydalsmoan","SN71780",2023-04-30,5.9,NA,2023-01-01,2023-04-01,4,2023,120,"April","Min_temp",0.5
"4742","Hoydalsmoan","SN71780",2023-04-30,5.9,NA,2023-01-01,2023-04-01,4,2023,120,"April","Max_temp",6.4
"4743","Hoydalsmoan","SN71780",2023-04-30,5.9,NA,2023-01-01,2023-04-01,4,2023,120,"April","Mean_temp",3.7
"4744","Hoydalsmoan","SN71780",2023-05-01,9.3,NA,2023-01-01,2023-05-01,5,2023,121,"May","Min_temp",0.4
"4745","Hoydalsmoan","SN71780",2023-05-01,9.3,NA,2023-01-01,2023-05-01,5,2023,121,"May","Max_temp",4.9
"4746","Hoydalsmoan","SN71780",2023-05-01,9.3,NA,2023-01-01,2023-05-01,5,2023,121,"May","Mean_temp",2.5
"4747","Hoydalsmoan","SN71780",2023-05-02,12.2,NA,2023-01-01,2023-05-01,5,2023,122,"May","Min_temp",0.2
"4748","Hoydalsmoan","SN71780",2023-05-02,12.2,NA,2023-01-01,2023-05-01,5,2023,122,"May","Max_temp",9.1
"4749","Hoydalsmoan","SN71780",2023-05-02,12.2,NA,2023-01-01,2023-05-01,5,2023,122,"May","Mean_temp",3.7
"4750","Hoydalsmoan","SN71780",2023-05-03,5.6,NA,2023-01-01,2023-05-01,5,2023,123,"May","Min_temp",-0.8
"4751","Hoydalsmoan","SN71780",2023-05-03,5.6,NA,2023-01-01,2023-05-01,5,2023,123,"May","Max_temp",6.8
"4752","Hoydalsmoan","SN71780",2023-05-03,5.6,NA,2023-01-01,2023-05-01,5,2023,123,"May","Mean_temp",2
"4753","Hoydalsmoan","SN71780",2023-05-04,0.9,NA,2023-01-01,2023-05-01,5,2023,124,"May","Min_temp",-2.7
"4754","Hoydalsmoan","SN71780",2023-05-04,0.9,NA,2023-01-01,2023-05-01,5,2023,124,"May","Max_temp",7.6
"4755","Hoydalsmoan","SN71780",2023-05-04,0.9,NA,2023-01-01,2023-05-01,5,2023,124,"May","Mean_temp",1.9
"4756","Hoydalsmoan","SN71780",2023-05-05,2.3,NA,2023-01-01,2023-05-01,5,2023,125,"May","Min_temp",-2.7
"4757","Hoydalsmoan","SN71780",2023-05-05,2.3,NA,2023-01-01,2023-05-01,5,2023,125,"May","Max_temp",11.6
"4758","Hoydalsmoan","SN71780",2023-05-05,2.3,NA,2023-01-01,2023-05-01,5,2023,125,"May","Mean_temp",4.7
"4759","Hoydalsmoan","SN71780",2023-05-06,0,NA,2023-01-01,2023-05-01,5,2023,126,"May","Min_temp",-0.5
"4760","Hoydalsmoan","SN71780",2023-05-06,0,NA,2023-01-01,2023-05-01,5,2023,126,"May","Max_temp",12.7
"4761","Hoydalsmoan","SN71780",2023-05-06,0,NA,2023-01-01,2023-05-01,5,2023,126,"May","Mean_temp",6.4
"4762","Hoydalsmoan","SN71780",2023-05-07,0,NA,2023-01-01,2023-05-01,5,2023,127,"May","Min_temp",-0.7
"4763","Hoydalsmoan","SN71780",2023-05-07,0,NA,2023-01-01,2023-05-01,5,2023,127,"May","Max_temp",14.7
"4764","Hoydalsmoan","SN71780",2023-05-07,0,NA,2023-01-01,2023-05-01,5,2023,127,"May","Mean_temp",7.7
"4765","Hoydalsmoan","SN71780",2023-05-08,0,NA,2023-01-01,2023-05-01,5,2023,128,"May","Min_temp",2.1
"4766","Hoydalsmoan","SN71780",2023-05-08,0,NA,2023-01-01,2023-05-01,5,2023,128,"May","Max_temp",17
"4767","Hoydalsmoan","SN71780",2023-05-08,0,NA,2023-01-01,2023-05-01,5,2023,128,"May","Mean_temp",11
"4768","Hoydalsmoan","SN71780",2023-05-09,0,NA,2023-01-01,2023-05-01,5,2023,129,"May","Min_temp",5.9
"4769","Hoydalsmoan","SN71780",2023-05-09,0,NA,2023-01-01,2023-05-01,5,2023,129,"May","Max_temp",17.3
"4770","Hoydalsmoan","SN71780",2023-05-09,0,NA,2023-01-01,2023-05-01,5,2023,129,"May","Mean_temp",12.6
"4771","Hoydalsmoan","SN71780",2023-05-10,0,NA,2023-01-01,2023-05-01,5,2023,130,"May","Min_temp",7.1
"4772","Hoydalsmoan","SN71780",2023-05-10,0,NA,2023-01-01,2023-05-01,5,2023,130,"May","Max_temp",18.7
"4773","Hoydalsmoan","SN71780",2023-05-10,0,NA,2023-01-01,2023-05-01,5,2023,130,"May","Mean_temp",11.5
"4774","Hoydalsmoan","SN71780",2023-05-11,0,NA,2023-01-01,2023-05-01,5,2023,131,"May","Min_temp",3.5
"4775","Hoydalsmoan","SN71780",2023-05-11,0,NA,2023-01-01,2023-05-01,5,2023,131,"May","Max_temp",16.6
"4776","Hoydalsmoan","SN71780",2023-05-11,0,NA,2023-01-01,2023-05-01,5,2023,131,"May","Mean_temp",9.6
"4777","Hoydalsmoan","SN71780",2023-05-12,0,NA,2023-01-01,2023-05-01,5,2023,132,"May","Min_temp",8.3
"4778","Hoydalsmoan","SN71780",2023-05-12,0,NA,2023-01-01,2023-05-01,5,2023,132,"May","Max_temp",14.9
"4779","Hoydalsmoan","SN71780",2023-05-12,0,NA,2023-01-01,2023-05-01,5,2023,132,"May","Mean_temp",10.1
"4780","Hoydalsmoan","SN71780",2023-05-13,0,NA,2023-01-01,2023-05-01,5,2023,133,"May","Min_temp",4.4
"4781","Hoydalsmoan","SN71780",2023-05-13,0,NA,2023-01-01,2023-05-01,5,2023,133,"May","Max_temp",15
"4782","Hoydalsmoan","SN71780",2023-05-13,0,NA,2023-01-01,2023-05-01,5,2023,133,"May","Mean_temp",9.6
"4783","Hoydalsmoan","SN71780",2023-05-14,0,NA,2023-01-01,2023-05-01,5,2023,134,"May","Min_temp",3.7
"4784","Hoydalsmoan","SN71780",2023-05-14,0,NA,2023-01-01,2023-05-01,5,2023,134,"May","Max_temp",21.8
"4785","Hoydalsmoan","SN71780",2023-05-14,0,NA,2023-01-01,2023-05-01,5,2023,134,"May","Mean_temp",14.3
"4786","Hoydalsmoan","SN71780",2023-05-15,0,NA,2023-01-01,2023-05-01,5,2023,135,"May","Min_temp",6.2
"4787","Hoydalsmoan","SN71780",2023-05-15,0,NA,2023-01-01,2023-05-01,5,2023,135,"May","Max_temp",19.4
"4788","Hoydalsmoan","SN71780",2023-05-15,0,NA,2023-01-01,2023-05-01,5,2023,135,"May","Mean_temp",9.4
"4789","Hoydalsmoan","SN71780",2023-05-16,1,NA,2023-01-01,2023-05-01,5,2023,136,"May","Min_temp",5.8
"4790","Hoydalsmoan","SN71780",2023-05-16,1,NA,2023-01-01,2023-05-01,5,2023,136,"May","Max_temp",13.8
"4791","Hoydalsmoan","SN71780",2023-05-16,1,NA,2023-01-01,2023-05-01,5,2023,136,"May","Mean_temp",7.1
"4792","Hoydalsmoan","SN71780",2023-05-17,6.8,NA,2023-01-01,2023-05-01,5,2023,137,"May","Min_temp",2.8
"4793","Hoydalsmoan","SN71780",2023-05-17,6.8,NA,2023-01-01,2023-05-01,5,2023,137,"May","Max_temp",7.1
"4794","Hoydalsmoan","SN71780",2023-05-17,6.8,NA,2023-01-01,2023-05-01,5,2023,137,"May","Mean_temp",5.1
"4795","Hoydalsmoan","SN71780",2023-05-18,8.9,NA,2023-01-01,2023-05-01,5,2023,138,"May","Min_temp",2.1
"4796","Hoydalsmoan","SN71780",2023-05-18,8.9,NA,2023-01-01,2023-05-01,5,2023,138,"May","Max_temp",14.6
"4797","Hoydalsmoan","SN71780",2023-05-18,8.9,NA,2023-01-01,2023-05-01,5,2023,138,"May","Mean_temp",9.5
"4798","Hoydalsmoan","SN71780",2023-05-19,0.7,NA,2023-01-01,2023-05-01,5,2023,139,"May","Min_temp",8
"4799","Hoydalsmoan","SN71780",2023-05-19,0.7,NA,2023-01-01,2023-05-01,5,2023,139,"May","Max_temp",15.9
"4800","Hoydalsmoan","SN71780",2023-05-19,0.7,NA,2023-01-01,2023-05-01,5,2023,139,"May","Mean_temp",10.8
"4801","Hoydalsmoan","SN71780",2023-05-20,0,NA,2023-01-01,2023-05-01,5,2023,140,"May","Min_temp",8.3
"4802","Hoydalsmoan","SN71780",2023-05-20,0,NA,2023-01-01,2023-05-01,5,2023,140,"May","Max_temp",18.3
"4803","Hoydalsmoan","SN71780",2023-05-20,0,NA,2023-01-01,2023-05-01,5,2023,140,"May","Mean_temp",12.1
"4804","Hoydalsmoan","SN71780",2023-05-21,0,NA,2023-01-01,2023-05-01,5,2023,141,"May","Min_temp",6.8
"4805","Hoydalsmoan","SN71780",2023-05-21,0,NA,2023-01-01,2023-05-01,5,2023,141,"May","Max_temp",14.6
"4806","Hoydalsmoan","SN71780",2023-05-21,0,NA,2023-01-01,2023-05-01,5,2023,141,"May","Mean_temp",10.4
"4807","Hoydalsmoan","SN71780",2023-05-22,0,NA,2023-01-01,2023-05-01,5,2023,142,"May","Min_temp",5.1
"4808","Hoydalsmoan","SN71780",2023-05-22,0,NA,2023-01-01,2023-05-01,5,2023,142,"May","Max_temp",19.7
"4809","Hoydalsmoan","SN71780",2023-05-22,0,NA,2023-01-01,2023-05-01,5,2023,142,"May","Mean_temp",12.6
"4810","Hoydalsmoan","SN71780",2023-05-23,3.9,NA,2023-01-01,2023-05-01,5,2023,143,"May","Min_temp",7.2
"4811","Hoydalsmoan","SN71780",2023-05-23,3.9,NA,2023-01-01,2023-05-01,5,2023,143,"May","Max_temp",12.3
"4812","Hoydalsmoan","SN71780",2023-05-23,3.9,NA,2023-01-01,2023-05-01,5,2023,143,"May","Mean_temp",8.1
"4813","Hoydalsmoan","SN71780",2023-05-24,7.1,NA,2023-01-01,2023-05-01,5,2023,144,"May","Min_temp",3.3
"4814","Hoydalsmoan","SN71780",2023-05-24,7.1,NA,2023-01-01,2023-05-01,5,2023,144,"May","Max_temp",11.5
"4815","Hoydalsmoan","SN71780",2023-05-24,7.1,NA,2023-01-01,2023-05-01,5,2023,144,"May","Mean_temp",7.8
"4816","Hoydalsmoan","SN71780",2023-05-25,5.8,NA,2023-01-01,2023-05-01,5,2023,145,"May","Min_temp",3.8
"4817","Hoydalsmoan","SN71780",2023-05-25,5.8,NA,2023-01-01,2023-05-01,5,2023,145,"May","Max_temp",9.3
"4818","Hoydalsmoan","SN71780",2023-05-25,5.8,NA,2023-01-01,2023-05-01,5,2023,145,"May","Mean_temp",6.5
"4819","Hoydalsmoan","SN71780",2023-05-26,25.2,NA,2023-01-01,2023-05-01,5,2023,146,"May","Min_temp",2.6
"4820","Hoydalsmoan","SN71780",2023-05-26,25.2,NA,2023-01-01,2023-05-01,5,2023,146,"May","Max_temp",8.2
"4821","Hoydalsmoan","SN71780",2023-05-26,25.2,NA,2023-01-01,2023-05-01,5,2023,146,"May","Mean_temp",6.2
"4822","Hoydalsmoan","SN71780",2023-05-27,11.4,NA,2023-01-01,2023-05-01,5,2023,147,"May","Min_temp",5.6
"4823","Hoydalsmoan","SN71780",2023-05-27,11.4,NA,2023-01-01,2023-05-01,5,2023,147,"May","Max_temp",11.6
"4824","Hoydalsmoan","SN71780",2023-05-27,11.4,NA,2023-01-01,2023-05-01,5,2023,147,"May","Mean_temp",8.7
"4825","Hoydalsmoan","SN71780",2023-05-28,8.2,NA,2023-01-01,2023-05-01,5,2023,148,"May","Min_temp",4.9
"4826","Hoydalsmoan","SN71780",2023-05-28,8.2,NA,2023-01-01,2023-05-01,5,2023,148,"May","Max_temp",9.3
"4827","Hoydalsmoan","SN71780",2023-05-28,8.2,NA,2023-01-01,2023-05-01,5,2023,148,"May","Mean_temp",6.6
"4828","Hoydalsmoan","SN71780",2023-05-29,2.6,NA,2023-01-01,2023-05-01,5,2023,149,"May","Min_temp",4.6
"4829","Hoydalsmoan","SN71780",2023-05-29,2.6,NA,2023-01-01,2023-05-01,5,2023,149,"May","Max_temp",10
"4830","Hoydalsmoan","SN71780",2023-05-29,2.6,NA,2023-01-01,2023-05-01,5,2023,149,"May","Mean_temp",7.3
"4831","Hoydalsmoan","SN71780",2023-05-30,4.2,NA,2023-01-01,2023-05-01,5,2023,150,"May","Min_temp",7.4
"4832","Hoydalsmoan","SN71780",2023-05-30,4.2,NA,2023-01-01,2023-05-01,5,2023,150,"May","Max_temp",10
"4833","Hoydalsmoan","SN71780",2023-05-30,4.2,NA,2023-01-01,2023-05-01,5,2023,150,"May","Mean_temp",8.5
"4834","Hoydalsmoan","SN71780",2023-05-31,13.8,NA,2023-01-01,2023-05-01,5,2023,151,"May","Min_temp",6.2
"4835","Hoydalsmoan","SN71780",2023-05-31,13.8,NA,2023-01-01,2023-05-01,5,2023,151,"May","Max_temp",9.3
"4836","Hoydalsmoan","SN71780",2023-05-31,13.8,NA,2023-01-01,2023-05-01,5,2023,151,"May","Mean_temp",7
"4837","Hoydalsmoan","SN71780",2023-06-01,0.5,NA,2023-01-01,2023-06-01,6,2023,152,"June","Min_temp",3.1
"4838","Hoydalsmoan","SN71780",2023-06-01,0.5,NA,2023-01-01,2023-06-01,6,2023,152,"June","Max_temp",7.5
"4839","Hoydalsmoan","SN71780",2023-06-01,0.5,NA,2023-01-01,2023-06-01,6,2023,152,"June","Mean_temp",5.6
"4840","Hoydalsmoan","SN71780",2023-06-02,5.4,NA,2023-01-01,2023-06-01,6,2023,153,"June","Min_temp",5.2
"4841","Hoydalsmoan","SN71780",2023-06-02,5.4,NA,2023-01-01,2023-06-01,6,2023,153,"June","Max_temp",9.7
"4842","Hoydalsmoan","SN71780",2023-06-02,5.4,NA,2023-01-01,2023-06-01,6,2023,153,"June","Mean_temp",7.1
"4843","Hoydalsmoan","SN71780",2023-06-03,11.5,NA,2023-01-01,2023-06-01,6,2023,154,"June","Min_temp",6.6
"4844","Hoydalsmoan","SN71780",2023-06-03,11.5,NA,2023-01-01,2023-06-01,6,2023,154,"June","Max_temp",8.3
"4845","Hoydalsmoan","SN71780",2023-06-03,11.5,NA,2023-01-01,2023-06-01,6,2023,154,"June","Mean_temp",7
"4846","Hoydalsmoan","SN71780",2023-06-04,3.7,NA,2023-01-01,2023-06-01,6,2023,155,"June","Min_temp",5.6
"4847","Hoydalsmoan","SN71780",2023-06-04,3.7,NA,2023-01-01,2023-06-01,6,2023,155,"June","Max_temp",9.2
"4848","Hoydalsmoan","SN71780",2023-06-04,3.7,NA,2023-01-01,2023-06-01,6,2023,155,"June","Mean_temp",7.7
"4849","Hoydalsmoan","SN71780",2023-06-05,7.8,NA,2023-01-01,2023-06-01,6,2023,156,"June","Min_temp",7
"4850","Hoydalsmoan","SN71780",2023-06-05,7.8,NA,2023-01-01,2023-06-01,6,2023,156,"June","Max_temp",8.8
"4851","Hoydalsmoan","SN71780",2023-06-05,7.8,NA,2023-01-01,2023-06-01,6,2023,156,"June","Mean_temp",7.9
"4852","Hoydalsmoan","SN71780",2023-06-06,5.6,NA,2023-01-01,2023-06-01,6,2023,157,"June","Min_temp",7.5
"4853","Hoydalsmoan","SN71780",2023-06-06,5.6,NA,2023-01-01,2023-06-01,6,2023,157,"June","Max_temp",8.8
"4854","Hoydalsmoan","SN71780",2023-06-06,5.6,NA,2023-01-01,2023-06-01,6,2023,157,"June","Mean_temp",8
"4855","Hoydalsmoan","SN71780",2023-06-07,6.7,NA,2023-01-01,2023-06-01,6,2023,158,"June","Min_temp",6.6
"4856","Hoydalsmoan","SN71780",2023-06-07,6.7,NA,2023-01-01,2023-06-01,6,2023,158,"June","Max_temp",9.7
"4857","Hoydalsmoan","SN71780",2023-06-07,6.7,NA,2023-01-01,2023-06-01,6,2023,158,"June","Mean_temp",7.7
"4858","Hoydalsmoan","SN71780",2023-06-08,6.1,NA,2023-01-01,2023-06-01,6,2023,159,"June","Min_temp",6
"4859","Hoydalsmoan","SN71780",2023-06-08,6.1,NA,2023-01-01,2023-06-01,6,2023,159,"June","Max_temp",12.4
"4860","Hoydalsmoan","SN71780",2023-06-08,6.1,NA,2023-01-01,2023-06-01,6,2023,159,"June","Mean_temp",8.6
"4861","Hoydalsmoan","SN71780",2023-06-09,0,NA,2023-01-01,2023-06-01,6,2023,160,"June","Min_temp",2.5
"4862","Hoydalsmoan","SN71780",2023-06-09,0,NA,2023-01-01,2023-06-01,6,2023,160,"June","Max_temp",21.7
"4863","Hoydalsmoan","SN71780",2023-06-09,0,NA,2023-01-01,2023-06-01,6,2023,160,"June","Mean_temp",13.1
"4864","Hoydalsmoan","SN71780",2023-06-10,0,NA,2023-01-01,2023-06-01,6,2023,161,"June","Min_temp",7.7
"4865","Hoydalsmoan","SN71780",2023-06-10,0,NA,2023-01-01,2023-06-01,6,2023,161,"June","Max_temp",20.9
"4866","Hoydalsmoan","SN71780",2023-06-10,0,NA,2023-01-01,2023-06-01,6,2023,161,"June","Mean_temp",14.4
"4867","Hoydalsmoan","SN71780",2023-06-11,0,NA,2023-01-01,2023-06-01,6,2023,162,"June","Min_temp",9
"4868","Hoydalsmoan","SN71780",2023-06-11,0,NA,2023-01-01,2023-06-01,6,2023,162,"June","Max_temp",23.6
"4869","Hoydalsmoan","SN71780",2023-06-11,0,NA,2023-01-01,2023-06-01,6,2023,162,"June","Mean_temp",13.9
"4870","Hoydalsmoan","SN71780",2023-06-12,2.2,NA,2023-01-01,2023-06-01,6,2023,163,"June","Min_temp",8.7
"4871","Hoydalsmoan","SN71780",2023-06-12,2.2,NA,2023-01-01,2023-06-01,6,2023,163,"June","Max_temp",22.4
"4872","Hoydalsmoan","SN71780",2023-06-12,2.2,NA,2023-01-01,2023-06-01,6,2023,163,"June","Mean_temp",14.7
"4873","Hoydalsmoan","SN71780",2023-06-13,0,NA,2023-01-01,2023-06-01,6,2023,164,"June","Min_temp",11.6
"4874","Hoydalsmoan","SN71780",2023-06-13,0,NA,2023-01-01,2023-06-01,6,2023,164,"June","Max_temp",16.3
"4875","Hoydalsmoan","SN71780",2023-06-13,0,NA,2023-01-01,2023-06-01,6,2023,164,"June","Mean_temp",12.7
"4876","Hoydalsmoan","SN71780",2023-06-14,0,NA,2023-01-01,2023-06-01,6,2023,165,"June","Min_temp",5.6
"4877","Hoydalsmoan","SN71780",2023-06-14,0,NA,2023-01-01,2023-06-01,6,2023,165,"June","Max_temp",19.7
"4878","Hoydalsmoan","SN71780",2023-06-14,0,NA,2023-01-01,2023-06-01,6,2023,165,"June","Mean_temp",13.3
"4879","Hoydalsmoan","SN71780",2023-06-15,0,NA,2023-01-01,2023-06-01,6,2023,166,"June","Min_temp",6.6
"4880","Hoydalsmoan","SN71780",2023-06-15,0,NA,2023-01-01,2023-06-01,6,2023,166,"June","Max_temp",18.6
"4881","Hoydalsmoan","SN71780",2023-06-15,0,NA,2023-01-01,2023-06-01,6,2023,166,"June","Mean_temp",13.2
"4882","Hoydalsmoan","SN71780",2023-06-16,0,NA,2023-01-01,2023-06-01,6,2023,167,"June","Min_temp",7.4
"4883","Hoydalsmoan","SN71780",2023-06-16,0,NA,2023-01-01,2023-06-01,6,2023,167,"June","Max_temp",17.9
"4884","Hoydalsmoan","SN71780",2023-06-16,0,NA,2023-01-01,2023-06-01,6,2023,167,"June","Mean_temp",12.7
"4885","Hoydalsmoan","SN71780",2023-06-17,0,NA,2023-01-01,2023-06-01,6,2023,168,"June","Min_temp",7.3
"4886","Hoydalsmoan","SN71780",2023-06-17,0,NA,2023-01-01,2023-06-01,6,2023,168,"June","Max_temp",16.1
"4887","Hoydalsmoan","SN71780",2023-06-17,0,NA,2023-01-01,2023-06-01,6,2023,168,"June","Mean_temp",12.1
"4888","Hoydalsmoan","SN71780",2023-06-18,0,NA,2023-01-01,2023-06-01,6,2023,169,"June","Min_temp",9
"4889","Hoydalsmoan","SN71780",2023-06-18,0,NA,2023-01-01,2023-06-01,6,2023,169,"June","Max_temp",22.4
"4890","Hoydalsmoan","SN71780",2023-06-18,0,NA,2023-01-01,2023-06-01,6,2023,169,"June","Mean_temp",16
"4891","Hoydalsmoan","SN71780",2023-06-19,0,NA,2023-01-01,2023-06-01,6,2023,170,"June","Min_temp",11.8
"4892","Hoydalsmoan","SN71780",2023-06-19,0,NA,2023-01-01,2023-06-01,6,2023,170,"June","Max_temp",27
"4893","Hoydalsmoan","SN71780",2023-06-19,0,NA,2023-01-01,2023-06-01,6,2023,170,"June","Mean_temp",21.7
"4894","Hoydalsmoan","SN71780",2023-06-20,0,NA,2023-01-01,2023-06-01,6,2023,171,"June","Min_temp",17.5
"4895","Hoydalsmoan","SN71780",2023-06-20,0,NA,2023-01-01,2023-06-01,6,2023,171,"June","Max_temp",25.5
"4896","Hoydalsmoan","SN71780",2023-06-20,0,NA,2023-01-01,2023-06-01,6,2023,171,"June","Mean_temp",19.7
"4897","Hoydalsmoan","SN71780",2023-06-21,0,NA,2023-01-01,2023-06-01,6,2023,172,"June","Min_temp",13.5
"4898","Hoydalsmoan","SN71780",2023-06-21,0,NA,2023-01-01,2023-06-01,6,2023,172,"June","Max_temp",28.3
"4899","Hoydalsmoan","SN71780",2023-06-21,0,NA,2023-01-01,2023-06-01,6,2023,172,"June","Mean_temp",21
"4900","Hoydalsmoan","SN71780",2023-06-22,11.7,NA,2023-01-01,2023-06-01,6,2023,173,"June","Min_temp",13
"4901","Hoydalsmoan","SN71780",2023-06-22,11.7,NA,2023-01-01,2023-06-01,6,2023,173,"June","Max_temp",22.9
"4902","Hoydalsmoan","SN71780",2023-06-22,11.7,NA,2023-01-01,2023-06-01,6,2023,173,"June","Mean_temp",14.4
"4903","Hoydalsmoan","SN71780",2023-06-23,4.6,NA,2023-01-01,2023-06-01,6,2023,174,"June","Min_temp",9.6
"4904","Hoydalsmoan","SN71780",2023-06-23,4.6,NA,2023-01-01,2023-06-01,6,2023,174,"June","Max_temp",14
